ticker,expected_return
Fund_01,0.00830856666689863
Fund_02,0.0063319889319073085
Fund_03,0.0017450260966535218
Fund_04,0.001954532078663098
Fund_05,0.004304485371229581
Fund_06,0.00039423109647386453
Fund_07,0.007044138718931921
Fund_08,-0.0028285508415257714
Fund_09,0.0016589180672510362
Fund_10,0.0017335294517950332
