ticker,expected_return
Fund_01,0.09970280000278356
Fund_02,0.0759838671828877
Fund_03,0.02094031315984226
Fund_04,0.023454384943957175
Fund_05,0.05165382445475497
Fund_06,0.004730773157686374
Fund_07,0.08452966462718306
Fund_08,-0.033942610098309255
Fund_09,0.019907016807012436
Fund_10,0.0208023534215404
